ticket_id,customer_id,created_date,issue_type,severity,resolution_time_hrs,resolved
TKT_0001921,CUST_003395,2023-02-11,Technical,Low,4.16,1
TKT_0001922,CUST_003399,2024-01-19,Content,High,58.6,1
TKT_0001923,CUST_003402,2023-02-01,Content,Medium,22.74,1
TKT_0001924,CUST_003403,2022-10-07,Technical,Low,5.46,1
TKT_0001925,CUST_003409,2024-06-05,Billing,Medium,25.72,1
TKT_0001926,CUST_003409,2022-08-16,Technical,High,50.67,1
TKT_0001927,CUST_003409,2023-02-23,Technical,Low,5.16,1
TKT_0001928,CUST_003411,2023-06-09,Technical,Low,6.34,0
TKT_0001929,CUST_003413,2022-04-07,Content,Low,13.51,1
TKT_0001930,CUST_003415,2023-08-08,Billing,Low,7.58,1
TKT_0001931,CUST_003415,2024-06-24,Technical,Low,11.51,1
TKT_0001932,CUST_003417,2023-08-18,Content,Medium,27.3,1
TKT_0001933,CUST_003420,2023-06-25,Billing,Low,12.01,1
TKT_0001934,CUST_003422,2024-03-06,Technical,Low,5.02,1
TKT_0001935,CUST_003422,2023-08-03,Billing,Medium,20.54,1
TKT_0001936,CUST_003423,2024-08-21,Content,Medium,12.95,1
TKT_0001937,CUST_003423,2024-05-24,Billing,Medium,13.75,1
TKT_0001938,CUST_003425,2023-09-23,Billing,Low,8.25,1
TKT_0001939,CUST_003428,2023-10-13,Billing,Low,11.87,1
TKT_0001940,CUST_003430,2022-11-18,Content,Low,7.65,1
TKT_0001941,CUST_003431,2024-07-27,Technical,High,23.13,1
TKT_0001942,CUST_003433,2022-08-27,Technical,Low,9.68,1
TKT_0001943,CUST_003439,2024-03-11,Billing,High,34.2,1
TKT_0001944,CUST_003444,2024-12-18,Technical,Low,5.72,1
TKT_0001945,CUST_003444,2022-11-19,Content,Low,5.18,1
TKT_0001946,CUST_003451,2023-04-14,Content,High,51.63,1
TKT_0001947,CUST_003451,2023-06-11,Billing,Medium,22.79,0
TKT_0001948,CUST_003452,2023-03-30,Technical,Medium,24.33,1
TKT_0001949,CUST_003452,2022-10-23,Content,Medium,20.79,1
TKT_0001950,CUST_003454,2023-02-10,Technical,Medium,22.22,0
TKT_0001951,CUST_003454,2022-09-21,Technical,Medium,29.32,1
TKT_0001952,CUST_003455,2023-05-21,Billing,Medium,31.18,1
TKT_0001953,CUST_003457,2024-10-13,Technical,High,48.19,1
TKT_0001954,CUST_003464,2022-10-15,Technical,Low,9.66,1
TKT_0001955,CUST_003465,2024-08-18,Content,Medium,30.67,1
TKT_0001956,CUST_003465,2024-04-11,Technical,Low,8.51,1
TKT_0001957,CUST_003468,2023-07-10,Technical,Medium,30.44,1
TKT_0001958,CUST_003474,2024-12-16,Billing,Low,9.24,1
TKT_0001959,CUST_003475,2023-03-19,Technical,Low,5.83,1
TKT_0001960,CUST_003476,2024-01-05,Billing,Low,6.83,1
TKT_0001961,CUST_003479,2023-06-26,Technical,High,61.95,1
TKT_0001962,CUST_003481,2023-01-13,Content,Medium,28.81,1
TKT_0001963,CUST_003481,2023-04-08,Technical,High,49.89,1
TKT_0001964,CUST_003485,2023-04-28,Technical,High,76.24,1
TKT_0001965,CUST_003493,2024-04-26,Billing,Low,9.25,1
TKT_0001966,CUST_003500,2024-01-12,Technical,Medium,20.29,1
TKT_0001967,CUST_003501,2024-11-05,Billing,Medium,30.29,1
TKT_0001968,CUST_003502,2023-12-07,Billing,Low,6.15,1
TKT_0001969,CUST_003502,2023-05-18,Technical,Medium,31.9,0
TKT_0001970,CUST_003504,2023-12-05,Technical,Low,12.77,1
TKT_0001971,CUST_003505,2024-04-25,Billing,Low,7.52,1
TKT_0001972,CUST_003510,2023-02-19,Content,Low,3.57,1
TKT_0001973,CUST_003511,2023-05-18,Technical,Low,6.9,1
TKT_0001974,CUST_003515,2022-07-17,Content,Medium,23.26,1
TKT_0001975,CUST_003521,2022-08-16,Billing,High,53.03,1
TKT_0001976,CUST_003523,2022-01-25,Technical,High,85.16,1
TKT_0001977,CUST_003525,2024-06-01,Billing,Medium,21.09,0
TKT_0001978,CUST_003526,2023-11-20,Technical,Medium,26.42,1
TKT_0001979,CUST_003530,2024-03-14,Billing,Low,7.88,1
TKT_0001980,CUST_003534,2023-12-05,Content,Low,10.34,1
TKT_0001981,CUST_003536,2022-11-10,Technical,Low,9.25,1
TKT_0001982,CUST_003538,2024-07-02,Content,High,64.98,1
TKT_0001983,CUST_003539,2023-02-07,Technical,High,39.86,1
TKT_0001984,CUST_003539,2023-10-22,Billing,Low,9.59,1
TKT_0001985,CUST_003541,2022-07-25,Content,Medium,25.91,1
TKT_0001986,CUST_003541,2022-01-07,Billing,Medium,31.01,1
TKT_0001987,CUST_003543,2024-09-25,Technical,Low,2.81,1
TKT_0001988,CUST_003545,2024-07-27,Technical,Low,8.54,1
TKT_0001989,CUST_003545,2024-03-28,Technical,High,72.01,1
TKT_0001990,CUST_003546,2022-04-07,Technical,Low,5.96,1
TKT_0001991,CUST_003546,2022-03-31,Billing,High,66.1,1
TKT_0001992,CUST_003547,2022-06-18,Technical,Low,3.39,1
TKT_0001993,CUST_003548,2024-07-29,Technical,Medium,22.82,1
TKT_0001994,CUST_003549,2023-04-26,Technical,Medium,29.02,1
TKT_0001995,CUST_003553,2023-11-26,Technical,Medium,18.69,1
TKT_0001996,CUST_003554,2024-12-04,Billing,Low,5.8,1
TKT_0001997,CUST_003556,2022-11-18,Technical,Medium,12.68,1
TKT_0001998,CUST_003560,2023-10-02,Technical,Low,11.99,1
TKT_0001999,CUST_003561,2022-06-12,Content,Medium,18.7,1
TKT_0002000,CUST_003564,2023-06-28,Technical,Low,7.96,1
TKT_0002001,CUST_003565,2023-08-12,Technical,High,59.94,1
TKT_0002002,CUST_003566,2024-08-02,Content,Low,4.25,1
TKT_0002003,CUST_003570,2022-09-01,Billing,Low,10.94,1
TKT_0002004,CUST_003570,2023-10-01,Billing,Medium,17.57,1
TKT_0002005,CUST_003574,2022-03-18,Content,Low,6.24,1
TKT_0002006,CUST_003579,2022-10-06,Billing,Medium,11.33,1
TKT_0002007,CUST_003579,2023-08-29,Billing,Medium,21.55,1
TKT_0002008,CUST_003579,2024-11-21,Technical,Low,10.47,1
TKT_0002009,CUST_003580,2023-05-22,Technical,Low,2.01,1
TKT_0002010,CUST_003580,2023-06-21,Billing,Medium,8.39,1
TKT_0002011,CUST_003583,2024-09-19,Billing,Low,9.66,1
TKT_0002012,CUST_003583,2024-07-07,Billing,Low,9.04,1
TKT_0002013,CUST_003584,2022-11-25,Technical,Medium,30.31,1
TKT_0002014,CUST_003584,2022-07-14,Technical,Medium,20.29,1
TKT_0002015,CUST_003585,2022-06-01,Content,Low,8.72,1
TKT_0002016,CUST_003587,2022-04-23,Technical,Medium,16.05,1
TKT_0002017,CUST_003588,2023-05-14,Billing,Low,8.18,1
TKT_0002018,CUST_003589,2024-09-05,Billing,Medium,23.87,1
TKT_0002019,CUST_003591,2023-09-18,Billing,High,52.91,1
TKT_0002020,CUST_003592,2022-08-28,Billing,Low,10.07,1
TKT_0002021,CUST_003595,2023-08-16,Technical,Medium,12.31,1
TKT_0002022,CUST_003598,2022-08-27,Technical,Low,8.78,1
TKT_0002023,CUST_003598,2023-07-08,Technical,Low,9.74,1
TKT_0002024,CUST_003600,2024-03-30,Billing,High,43.06,0
TKT_0002025,CUST_003601,2022-06-29,Billing,Medium,10.47,1
TKT_0002026,CUST_003607,2024-05-07,Billing,Medium,14.98,1
TKT_0002027,CUST_003608,2023-12-31,Billing,Medium,19.96,0
TKT_0002028,CUST_003609,2023-10-04,Technical,Low,8.25,1
TKT_0002029,CUST_003612,2023-06-16,Billing,Low,10.36,1
TKT_0002030,CUST_003614,2022-09-26,Technical,Low,6.1,1
TKT_0002031,CUST_003618,2024-09-04,Billing,Medium,13.94,1
TKT_0002032,CUST_003619,2022-03-23,Content,Low,9.37,1
TKT_0002033,CUST_003621,2022-04-19,Technical,Low,8.96,1
TKT_0002034,CUST_003622,2022-10-09,Billing,Medium,27.41,1
TKT_0002035,CUST_003624,2023-06-12,Content,Low,12.58,1
TKT_0002036,CUST_003625,2023-01-29,Billing,Low,8.82,1
TKT_0002037,CUST_003629,2023-06-29,Technical,Low,5.94,0
TKT_0002038,CUST_003629,2022-11-10,Technical,Medium,33.31,1
TKT_0002039,CUST_003630,2022-03-11,Content,Low,1.4,1
TKT_0002040,CUST_003631,2024-10-11,Technical,Medium,24.86,1
TKT_0002041,CUST_003632,2024-11-20,Technical,Low,10.94,1
TKT_0002042,CUST_003632,2023-04-02,Technical,High,16.77,1
TKT_0002043,CUST_003633,2023-02-20,Content,Medium,23.62,1
TKT_0002044,CUST_003633,2022-04-20,Billing,Medium,29.88,1
TKT_0002045,CUST_003633,2023-05-20,Billing,Medium,24.49,1
TKT_0002046,CUST_003639,2022-08-14,Technical,Medium,26.32,1
TKT_0002047,CUST_003639,2022-10-04,Technical,High,39.49,1
TKT_0002048,CUST_003640,2023-01-18,Content,Medium,23.63,1
TKT_0002049,CUST_003641,2024-03-16,Technical,Low,9.67,1
TKT_0002050,CUST_003643,2022-03-16,Billing,Low,12.37,1
TKT_0002051,CUST_003646,2024-05-19,Billing,Low,2.03,1
TKT_0002052,CUST_003649,2023-06-02,Technical,Low,4.72,1
TKT_0002053,CUST_003653,2022-06-09,Technical,Medium,22.64,0
TKT_0002054,CUST_003653,2022-09-15,Billing,Medium,17.92,1
TKT_0002055,CUST_003654,2023-03-12,Technical,Low,13.36,1
TKT_0002056,CUST_003664,2022-11-16,Content,Low,6.0,1
TKT_0002057,CUST_003669,2024-04-17,Content,Medium,19.11,1
TKT_0002058,CUST_003673,2024-07-04,Content,Low,4.69,1
TKT_0002059,CUST_003673,2022-09-20,Billing,Low,6.74,1
TKT_0002060,CUST_003674,2022-12-01,Technical,High,31.74,1
TKT_0002061,CUST_003677,2024-07-28,Technical,High,59.0,1
TKT_0002062,CUST_003677,2023-09-13,Billing,Low,7.52,1
TKT_0002063,CUST_003677,2022-01-19,Billing,Low,5.93,1
TKT_0002064,CUST_003678,2023-09-28,Content,Medium,12.49,1
TKT_0002065,CUST_003678,2022-01-21,Technical,Medium,30.11,1
TKT_0002066,CUST_003678,2023-09-19,Technical,Low,9.12,1
TKT_0002067,CUST_003680,2023-03-20,Content,Medium,10.83,1
TKT_0002068,CUST_003682,2024-06-08,Content,Medium,19.42,1
TKT_0002069,CUST_003685,2024-03-02,Technical,Low,4.26,0
TKT_0002070,CUST_003689,2022-05-24,Billing,Low,4.16,1
TKT_0002071,CUST_003691,2023-08-26,Billing,Low,4.9,1
TKT_0002072,CUST_003692,2024-07-30,Technical,Low,4.81,1
TKT_0002073,CUST_003696,2022-07-22,Technical,Low,9.69,1
TKT_0002074,CUST_003698,2024-08-14,Billing,Medium,21.42,1
TKT_0002075,CUST_003703,2022-10-22,Technical,Medium,33.85,1
TKT_0002076,CUST_003703,2023-09-20,Billing,Low,8.59,1
TKT_0002077,CUST_003703,2024-01-28,Technical,Medium,18.15,1
TKT_0002078,CUST_003704,2024-01-04,Billing,High,53.34,1
TKT_0002079,CUST_003714,2024-05-28,Billing,Low,5.6,1
TKT_0002080,CUST_003716,2023-07-07,Technical,Medium,30.7,1
TKT_0002081,CUST_003717,2023-01-03,Billing,Low,7.0,1
TKT_0002082,CUST_003717,2022-07-15,Technical,High,71.41,1
TKT_0002083,CUST_003718,2023-04-11,Technical,Low,6.7,1
TKT_0002084,CUST_003719,2022-10-10,Technical,Low,10.17,1
TKT_0002085,CUST_003722,2023-04-03,Content,Medium,44.81,1
TKT_0002086,CUST_003722,2022-08-05,Content,Medium,32.39,1
TKT_0002087,CUST_003723,2023-08-12,Technical,Low,12.05,1
TKT_0002088,CUST_003724,2022-11-13,Billing,Low,6.66,1
TKT_0002089,CUST_003724,2024-07-22,Technical,Medium,27.44,1
TKT_0002090,CUST_003726,2024-03-26,Technical,Low,9.15,1
TKT_0002091,CUST_003728,2024-06-05,Content,High,56.88,1
TKT_0002092,CUST_003728,2024-11-16,Billing,Medium,29.26,1
TKT_0002093,CUST_003729,2024-07-03,Billing,Low,14.49,1
TKT_0002094,CUST_003731,2023-04-10,Technical,Low,7.0,1
TKT_0002095,CUST_003732,2024-01-07,Content,Low,8.82,1
TKT_0002096,CUST_003732,2022-01-15,Technical,Low,6.77,1
TKT_0002097,CUST_003737,2022-09-20,Technical,Low,9.56,1
TKT_0002098,CUST_003739,2024-04-05,Billing,Medium,34.64,0
TKT_0002099,CUST_003741,2023-03-10,Content,Medium,20.09,1
TKT_0002100,CUST_003742,2023-08-10,Technical,Medium,36.04,1
TKT_0002101,CUST_003744,2022-05-27,Technical,Medium,19.32,1
TKT_0002102,CUST_003754,2024-01-04,Billing,Low,9.37,1
TKT_0002103,CUST_003754,2022-01-08,Technical,High,23.34,1
TKT_0002104,CUST_003754,2024-04-14,Technical,Medium,20.12,1
TKT_0002105,CUST_003754,2022-11-13,Billing,High,43.64,1
TKT_0002106,CUST_003757,2024-08-06,Technical,Medium,15.81,1
TKT_0002107,CUST_003758,2022-01-19,Technical,Medium,33.13,1
TKT_0002108,CUST_003759,2022-06-30,Billing,High,25.68,1
TKT_0002109,CUST_003763,2024-09-06,Billing,Low,5.15,1
TKT_0002110,CUST_003763,2022-12-28,Content,Low,8.62,1
TKT_0002111,CUST_003767,2024-09-23,Content,Low,14.67,1
TKT_0002112,CUST_003768,2023-02-26,Billing,Medium,14.52,1
TKT_0002113,CUST_003769,2022-08-25,Technical,Low,10.16,1
TKT_0002114,CUST_003771,2022-02-04,Content,Low,3.08,1
TKT_0002115,CUST_003771,2024-07-01,Content,Medium,22.28,1
TKT_0002116,CUST_003772,2024-03-30,Technical,High,64.02,1
TKT_0002117,CUST_003772,2023-09-03,Technical,High,63.8,1
TKT_0002118,CUST_003773,2024-08-08,Content,Medium,13.52,1
TKT_0002119,CUST_003777,2023-08-12,Technical,High,27.33,1
TKT_0002120,CUST_003777,2023-10-23,Content,Low,3.2,1
TKT_0002121,CUST_003781,2023-10-12,Technical,Low,9.63,1
TKT_0002122,CUST_003782,2023-09-29,Content,High,55.62,1
TKT_0002123,CUST_003784,2024-12-02,Technical,Low,6.41,1
TKT_0002124,CUST_003785,2024-10-04,Technical,Low,10.67,0
TKT_0002125,CUST_003786,2022-08-09,Billing,Low,8.73,1
TKT_0002126,CUST_003789,2023-10-16,Billing,High,50.86,1
TKT_0002127,CUST_003789,2022-03-30,Technical,Low,13.79,1
TKT_0002128,CUST_003790,2023-05-28,Technical,Low,6.84,1
TKT_0002129,CUST_003791,2024-07-20,Technical,Medium,29.71,1
TKT_0002130,CUST_003793,2024-02-13,Billing,Medium,21.69,1
TKT_0002131,CUST_003795,2023-05-13,Content,Medium,23.41,1
TKT_0002132,CUST_003795,2023-03-27,Billing,Medium,26.59,1
TKT_0002133,CUST_003804,2022-03-08,Technical,Low,8.9,1
TKT_0002134,CUST_003810,2024-09-08,Billing,Low,6.07,1
TKT_0002135,CUST_003811,2022-02-26,Content,Medium,27.86,1
TKT_0002136,CUST_003811,2022-11-16,Technical,Low,12.47,1
TKT_0002137,CUST_003811,2022-07-20,Technical,Medium,13.42,1
TKT_0002138,CUST_003816,2022-07-08,Billing,Low,8.51,1
TKT_0002139,CUST_003816,2023-10-29,Content,Medium,34.65,1
TKT_0002140,CUST_003821,2022-11-05,Technical,Low,11.29,1
TKT_0002141,CUST_003823,2022-12-01,Technical,Low,8.5,1
TKT_0002142,CUST_003824,2022-03-28,Technical,Low,7.68,1
TKT_0002143,CUST_003825,2022-11-03,Technical,Medium,21.46,1
TKT_0002144,CUST_003828,2022-09-26,Technical,Low,8.4,1
TKT_0002145,CUST_003829,2023-07-08,Billing,Medium,28.23,1
TKT_0002146,CUST_003830,2023-03-09,Billing,Medium,19.42,1
TKT_0002147,CUST_003831,2024-03-18,Content,Low,11.39,1
TKT_0002148,CUST_003834,2024-04-06,Technical,Low,8.99,1
TKT_0002149,CUST_003835,2022-07-11,Billing,Low,5.52,1
TKT_0002150,CUST_003836,2022-09-29,Technical,Low,5.76,1
TKT_0002151,CUST_003837,2023-06-12,Technical,Medium,35.9,0
TKT_0002152,CUST_003837,2023-05-03,Technical,Low,6.88,1
TKT_0002153,CUST_003838,2024-12-11,Billing,Low,7.49,1
TKT_0002154,CUST_003844,2024-02-29,Billing,Medium,24.31,1
TKT_0002155,CUST_003845,2024-12-01,Billing,Low,10.46,1
TKT_0002156,CUST_003845,2022-01-05,Technical,Medium,22.23,1
TKT_0002157,CUST_003845,2023-04-10,Billing,Low,10.33,1
TKT_0002158,CUST_003845,2022-11-12,Billing,Low,5.08,1
TKT_0002159,CUST_003845,2022-04-07,Technical,High,43.03,1
TKT_0002160,CUST_003846,2022-07-02,Technical,Low,10.9,1
TKT_0002161,CUST_003848,2024-09-21,Billing,Medium,46.49,1
TKT_0002162,CUST_003848,2024-05-31,Billing,Low,10.88,1
TKT_0002163,CUST_003850,2022-04-08,Technical,Low,10.21,1
TKT_0002164,CUST_003850,2022-06-16,Technical,Low,1.35,1
TKT_0002165,CUST_003853,2022-08-29,Technical,High,57.27,1
TKT_0002166,CUST_003854,2022-06-19,Technical,Medium,17.46,1
TKT_0002167,CUST_003857,2023-11-14,Technical,Medium,18.14,1
TKT_0002168,CUST_003857,2024-02-01,Technical,Low,5.43,1
TKT_0002169,CUST_003858,2022-06-26,Technical,Low,9.6,1
TKT_0002170,CUST_003859,2023-05-14,Technical,High,29.7,1
TKT_0002171,CUST_003861,2023-06-16,Content,Low,8.45,1
TKT_0002172,CUST_003868,2024-02-03,Technical,Low,4.51,1
TKT_0002173,CUST_003870,2022-06-28,Content,Low,11.09,1
TKT_0002174,CUST_003871,2022-09-05,Content,Low,9.34,1
TKT_0002175,CUST_003878,2022-02-21,Technical,Low,10.57,1
TKT_0002176,CUST_003879,2024-11-21,Technical,Low,4.31,1
TKT_0002177,CUST_003881,2023-11-15,Billing,Medium,37.62,1
TKT_0002178,CUST_003881,2023-06-04,Content,High,34.06,0
TKT_0002179,CUST_003881,2024-04-24,Billing,High,46.98,1
TKT_0002180,CUST_003881,2023-10-31,Content,High,44.53,1
TKT_0002181,CUST_003882,2024-11-17,Technical,Low,8.16,1
TKT_0002182,CUST_003882,2022-06-01,Billing,Low,9.89,1
TKT_0002183,CUST_003882,2024-06-29,Technical,Low,9.64,1
TKT_0002184,CUST_003884,2022-02-21,Technical,Low,9.33,1
TKT_0002185,CUST_003886,2022-06-08,Content,High,55.96,1
TKT_0002186,CUST_003886,2024-04-02,Technical,Low,4.12,1
TKT_0002187,CUST_003886,2024-08-20,Content,Medium,41.02,1
TKT_0002188,CUST_003889,2023-03-07,Technical,Low,8.61,1
TKT_0002189,CUST_003890,2024-09-10,Technical,Medium,21.84,1
TKT_0002190,CUST_003892,2024-06-22,Billing,Medium,18.19,1
TKT_0002191,CUST_003895,2022-07-18,Content,Low,11.91,1
TKT_0002192,CUST_003895,2024-07-28,Technical,Low,11.87,1
TKT_0002193,CUST_003896,2022-05-11,Technical,Low,12.38,0
TKT_0002194,CUST_003896,2024-04-27,Technical,Low,11.06,1
TKT_0002195,CUST_003897,2024-11-30,Technical,Low,11.37,1
TKT_0002196,CUST_003898,2022-06-02,Technical,Low,8.38,1
TKT_0002197,CUST_003899,2024-02-14,Content,Low,3.29,1
TKT_0002198,CUST_003900,2022-04-03,Technical,Medium,8.67,1
TKT_0002199,CUST_003900,2023-01-08,Technical,Medium,24.52,1
TKT_0002200,CUST_003904,2023-10-03,Billing,Low,6.69,1
TKT_0002201,CUST_003904,2024-08-05,Billing,Medium,19.99,1
TKT_0002202,CUST_003909,2022-11-25,Technical,High,6.24,1
TKT_0002203,CUST_003910,2023-10-19,Technical,Low,7.79,1
TKT_0002204,CUST_003910,2024-02-15,Technical,High,55.74,1
TKT_0002205,CUST_003915,2024-03-09,Technical,Low,5.28,1
TKT_0002206,CUST_003917,2022-09-09,Technical,Low,9.37,1
TKT_0002207,CUST_003919,2022-12-25,Technical,Low,7.28,1
TKT_0002208,CUST_003919,2023-05-02,Technical,Medium,34.95,1
TKT_0002209,CUST_003920,2024-08-07,Billing,Low,7.09,1
TKT_0002210,CUST_003921,2022-08-29,Billing,Low,10.16,1
TKT_0002211,CUST_003922,2022-01-17,Content,Low,8.14,1
TKT_0002212,CUST_003924,2023-10-31,Technical,Low,8.97,1
TKT_0002213,CUST_003924,2024-08-09,Content,Medium,19.27,1
TKT_0002214,CUST_003924,2024-10-24,Billing,Medium,30.07,1
TKT_0002215,CUST_003926,2022-11-04,Technical,Medium,35.27,1
TKT_0002216,CUST_003927,2022-02-25,Billing,High,33.89,1
TKT_0002217,CUST_003929,2024-04-17,Technical,Medium,1.0,1
TKT_0002218,CUST_003932,2022-03-02,Billing,Low,10.47,1
TKT_0002219,CUST_003937,2023-08-17,Content,Medium,30.02,1
TKT_0002220,CUST_003938,2023-10-21,Content,Low,11.45,1
TKT_0002221,CUST_003940,2022-04-01,Content,Low,5.24,1
TKT_0002222,CUST_003942,2023-02-19,Content,Low,9.31,1
TKT_0002223,CUST_003944,2024-09-03,Billing,Low,11.92,1
TKT_0002224,CUST_003944,2022-06-14,Billing,High,63.97,1
TKT_0002225,CUST_003947,2022-08-06,Technical,Medium,26.81,1
TKT_0002226,CUST_003948,2023-01-28,Technical,Medium,34.0,1
TKT_0002227,CUST_003949,2022-08-12,Technical,Medium,21.04,1
TKT_0002228,CUST_003949,2023-09-25,Technical,Low,9.44,1
TKT_0002229,CUST_003949,2023-09-01,Technical,Low,3.73,1
TKT_0002230,CUST_003952,2023-03-18,Billing,Medium,14.02,0
TKT_0002231,CUST_003953,2022-08-29,Content,High,47.38,0
TKT_0002232,CUST_003957,2023-11-26,Technical,Medium,20.56,1
TKT_0002233,CUST_003957,2024-04-09,Technical,Medium,29.68,1
TKT_0002234,CUST_003957,2023-12-17,Billing,Low,5.47,1
TKT_0002235,CUST_003959,2022-08-31,Technical,Medium,20.33,1
TKT_0002236,CUST_003962,2023-03-18,Technical,Medium,25.85,1
TKT_0002237,CUST_003962,2023-12-12,Content,Low,11.27,1
TKT_0002238,CUST_003963,2024-07-12,Billing,Low,6.5,1
TKT_0002239,CUST_003964,2023-08-10,Billing,High,44.16,1
TKT_0002240,CUST_003966,2023-04-19,Technical,Low,9.8,1
TKT_0002241,CUST_003970,2023-11-15,Technical,High,37.2,1
TKT_0002242,CUST_003970,2024-03-28,Content,Low,8.4,1
TKT_0002243,CUST_003972,2022-05-25,Technical,Low,10.65,1
TKT_0002244,CUST_003982,2022-12-01,Technical,Low,8.21,1
TKT_0002245,CUST_003985,2024-12-18,Billing,Low,3.2,1
TKT_0002246,CUST_003986,2022-07-01,Technical,Low,8.78,1
TKT_0002247,CUST_003987,2024-05-11,Technical,Medium,3.52,1
TKT_0002248,CUST_003988,2023-06-22,Technical,Medium,28.19,1
TKT_0002249,CUST_003989,2023-05-29,Billing,Low,10.05,1
TKT_0002250,CUST_003990,2024-04-12,Technical,Medium,30.53,0
TKT_0002251,CUST_003991,2024-06-29,Content,Medium,15.89,1
TKT_0002252,CUST_003994,2024-05-15,Content,Medium,20.16,0
TKT_0002253,CUST_003996,2022-02-15,Billing,Medium,33.38,1
TKT_0002254,CUST_003998,2024-07-10,Billing,Medium,42.0,1
TKT_0002255,CUST_003999,2023-06-15,Content,Medium,27.95,1
TKT_0002256,CUST_004004,2022-05-27,Billing,Medium,20.62,0
TKT_0002257,CUST_004006,2022-09-06,Billing,Medium,18.28,1
TKT_0002258,CUST_004006,2023-01-27,Billing,Medium,24.42,1
TKT_0002259,CUST_004010,2022-04-15,Billing,Low,11.54,1
TKT_0002260,CUST_004021,2022-09-15,Technical,Low,10.73,1
TKT_0002261,CUST_004023,2022-06-12,Billing,Medium,21.4,1
TKT_0002262,CUST_004023,2023-04-06,Technical,Medium,21.97,1
TKT_0002263,CUST_004024,2022-09-11,Technical,Medium,38.98,1
TKT_0002264,CUST_004025,2023-08-06,Billing,Low,12.05,1
TKT_0002265,CUST_004025,2024-06-28,Billing,Low,8.72,1
TKT_0002266,CUST_004031,2024-05-09,Content,Low,10.87,1
TKT_0002267,CUST_004034,2024-07-03,Billing,Low,11.94,1
TKT_0002268,CUST_004034,2023-01-31,Technical,Low,7.89,1
TKT_0002269,CUST_004041,2022-09-18,Billing,Low,1.72,1
TKT_0002270,CUST_004042,2022-10-13,Content,High,14.18,1
TKT_0002271,CUST_004042,2024-12-06,Technical,Low,4.8,1
TKT_0002272,CUST_004043,2024-08-06,Content,Low,6.24,1
TKT_0002273,CUST_004044,2023-09-09,Billing,High,49.02,1
TKT_0002274,CUST_004044,2024-11-26,Technical,Low,7.53,1
TKT_0002275,CUST_004044,2024-06-14,Technical,High,56.71,1
TKT_0002276,CUST_004045,2022-02-10,Billing,Medium,12.73,1
TKT_0002277,CUST_004045,2024-04-27,Technical,Low,9.25,1
TKT_0002278,CUST_004049,2023-07-23,Content,Low,6.25,1
TKT_0002279,CUST_004051,2024-05-20,Technical,Low,13.71,1
TKT_0002280,CUST_004053,2023-02-04,Technical,Medium,30.54,1
TKT_0002281,CUST_004055,2023-09-02,Technical,Medium,26.47,1
TKT_0002282,CUST_004057,2023-11-06,Technical,Low,8.1,1
TKT_0002283,CUST_004058,2022-07-24,Technical,Medium,22.88,1
TKT_0002284,CUST_004059,2023-08-06,Technical,Low,5.53,1
TKT_0002285,CUST_004061,2023-07-21,Technical,Low,11.54,0
TKT_0002286,CUST_004063,2024-06-14,Billing,Low,9.15,1
TKT_0002287,CUST_004064,2024-12-10,Technical,Medium,30.73,1
TKT_0002288,CUST_004064,2022-07-25,Technical,High,56.32,1
TKT_0002289,CUST_004065,2024-11-23,Technical,Low,8.47,1
TKT_0002290,CUST_004067,2023-02-11,Technical,Low,7.89,1
TKT_0002291,CUST_004068,2022-03-30,Technical,Low,9.66,1
TKT_0002292,CUST_004069,2024-07-28,Technical,Low,11.32,1
TKT_0002293,CUST_004070,2024-06-26,Technical,Medium,23.27,1
TKT_0002294,CUST_004070,2024-12-23,Technical,Low,6.52,1
TKT_0002295,CUST_004071,2022-09-05,Technical,Low,8.92,1
TKT_0002296,CUST_004071,2022-02-05,Billing,Low,2.41,1
TKT_0002297,CUST_004071,2023-05-09,Content,Low,4.91,1
TKT_0002298,CUST_004073,2022-05-05,Technical,Medium,20.4,1
TKT_0002299,CUST_004077,2024-02-05,Technical,Medium,17.42,1
TKT_0002300,CUST_004077,2024-07-16,Technical,Low,8.77,1
TKT_0002301,CUST_004077,2022-11-08,Billing,High,54.42,1
TKT_0002302,CUST_004078,2022-04-06,Technical,Medium,28.41,1
TKT_0002303,CUST_004083,2024-05-16,Technical,Medium,24.84,0
TKT_0002304,CUST_004085,2023-03-20,Technical,Low,7.63,1
TKT_0002305,CUST_004087,2023-11-15,Technical,High,53.39,1
TKT_0002306,CUST_004089,2024-01-03,Technical,Medium,27.52,1
TKT_0002307,CUST_004090,2023-04-09,Content,Medium,28.63,0
TKT_0002308,CUST_004092,2023-02-08,Billing,Medium,40.68,1
TKT_0002309,CUST_004092,2022-04-09,Technical,Low,11.67,1
TKT_0002310,CUST_004095,2022-08-08,Technical,Low,12.26,1
TKT_0002311,CUST_004096,2022-04-05,Billing,Low,4.52,1
TKT_0002312,CUST_004098,2024-06-03,Technical,High,48.73,0
TKT_0002313,CUST_004099,2023-10-12,Billing,Low,2.59,1
TKT_0002314,CUST_004100,2022-09-20,Technical,Low,6.17,1
TKT_0002315,CUST_004105,2023-10-25,Technical,Low,9.61,1
TKT_0002316,CUST_004105,2022-04-22,Technical,Low,12.54,1
